Planner,Domain,Instance,IPC Score,Stage,Prompt ID,Iteration
bfws,ricochet-robots,instance-12.pddl,N/A,N/A,N/A,N/A
bfws,ricochet-robots,instance-13.pddl,N/A,N/A,N/A,N/A
bfws,ricochet-robots,instance-14.pddl,N/A,N/A,N/A,N/A
bfws,ricochet-robots,instance-16.pddl,N/A,N/A,N/A,N/A
bfws,ricochet-robots,instance-17.pddl,N/A,N/A,N/A,N/A
bfws,ricochet-robots,instance-18.pddl,N/A,N/A,N/A,N/A
bfws,ricochet-robots,instance-19.pddl,N/A,N/A,N/A,N/A
bfws,snake,instance-01.pddl,0.9739,Feedback_Loop3,3.3,3
bfws,snake,instance-02.pddl,0.8688,Feedback_Loop1,3.1,1
bfws,snake,instance-03.pddl,0.8783,Feedback_Loop1,3.1,1
bfws,snake,instance-04.pddl,0.8928,Feedback_Loop1,3.1,1
bfws,snake,instance-07.pddl,0.92,Feedback_Loop1,3.1,1
bfws,snake,instance-08.pddl,0.9498,Feedback_Loop1,3.1,1
bfws,snake,instance-09.pddl,0.923,Feedback_Loop1,3.1,1
bfws,snake,instance-11.pddl,0.9389,Feedback_Loop2,3.2,2
bfws,snake,instance-12.pddl,0.0,Feedback_Loop1,3.1,1
bfws,snake,instance-13.pddl,0.0,Feedback_Loop1,3.1,1
bfws,snake,instance-14.pddl,0.0,Feedback_Loop1,3.1,1
bfws,snake,instance-16.pddl,0.0,Feedback_Loop1,3.1,1
bfws,snake,instance-17.pddl,0.0,Feedback_Loop1,3.1,1
bfws,snake,instance-18.pddl,0.0,Feedback_Loop1,3.1,1
bfws,snake,instance-19.pddl,0.0,Feedback_Loop1,3.1,1
bfws,visitall,instance-01.pddl,0.9232,Feedback_Loop2,3.2,2
bfws,visitall,instance-02.pddl,0.9359,Feedback_Loop3,3.3,3
bfws,visitall,instance-03.pddl,0.9316,Feedback_Loop2,3.2,2
bfws,visitall,instance-04.pddl,0.9139,Feedback_Loop3,3.3,3
bfws,visitall,instance-07.pddl,0.7447,Feedback_Loop2,3.2,2
bfws,visitall,instance-08.pddl,0.7925,Feedback_Loop3,3.3,3
bfws,visitall,instance-09.pddl,0.7549,Feedback_Loop3,3.3,3
bfws,visitall,instance-11.pddl,0.7578,Feedback_Loop2,3.2,2
bfws,visitall,instance-12.pddl,0.761,Feedback_Loop3,3.3,3
bfws,visitall,instance-13.pddl,0.7619,Feedback_Loop1,3.1,1
bfws,visitall,instance-14.pddl,0.7773,Feedback_Loop1,3.1,1
bfws,visitall,instance-16.pddl,0.7511,Feedback_Loop3,3.3,3
bfws,visitall,instance-17.pddl,0.7242,Feedback_Loop3,3.3,3
bfws,visitall,instance-18.pddl,0.7681,Feedback_Loop3,3.3,3
bfws,visitall,instance-19.pddl,0.7726,Feedback_Loop3,3.3,3
lama,barman,instance-01.pddl,0.9659,Feedback_Loop1,1.1,1
lama,barman,instance-02.pddl,0.9853,Feedback_Loop1,1.1,1
lama,barman,instance-03.pddl,0.9539,Feedback_Loop2,1.2,2
lama,barman,instance-04.pddl,0.9887,Feedback_Loop2,1.2,2
lama,barman,instance-07.pddl,1.0,Feedback_Loop2,1.2,2
lama,barman,instance-08.pddl,1.0,Feedback_Loop2,1.2,2
lama,barman,instance-09.pddl,1.0,Feedback_Loop3,1.3,3
lama,barman,instance-11.pddl,1.0,Feedback_Loop3,1.3,3
lama,barman,instance-12.pddl,0.9896,Feedback_Loop3,1.3,3
lama,barman,instance-13.pddl,0.9975,Feedback_Loop1,1.1,1
lama,barman,instance-14.pddl,1.0,Feedback_Loop1,1.1,1
lama,barman,instance-16.pddl,0.9964,Feedback_Loop3,1.3,3
lama,barman,instance-17.pddl,1.0,Feedback_Loop2,1.2,2
lama,barman,instance-18.pddl,0.9971,Feedback_Loop2,1.2,2
lama,barman,instance-19.pddl,0.9751,Feedback_Loop3,1.3,3
lama,depots,instance-01.pddl,0.9642,Feedback_Loop1,1.1,1
lama,depots,instance-02.pddl,0.9191,Feedback_Loop2,1.2,2
lama,depots,instance-03.pddl,0.9744,Feedback_Loop1,1.1,1
lama,depots,instance-04.pddl,0.9711,Feedback_Loop1,1.1,1
lama,depots,instance-07.pddl,0.9346,Feedback_Loop2,1.2,2
lama,depots,instance-08.pddl,0.9772,Feedback_Loop2,1.2,2
lama,depots,instance-09.pddl,0.9853,Feedback_Loop1,1.1,1
lama,depots,instance-11.pddl,0.9736,Feedback_Loop1,1.1,1
lama,depots,instance-12.pddl,0.9812,Feedback_Loop2,1.2,2
lama,depots,instance-13.pddl,0.9547,Feedback_Loop1,1.1,1
lama,depots,instance-14.pddl,0.9678,Feedback_Loop1,1.1,1
lama,depots,instance-16.pddl,0.943,Feedback_Loop2,1.2,2
lama,depots,instance-17.pddl,0.9607,Feedback_Loop1,1.1,1
lama,depots,instance-18.pddl,0.7166,Feedback_Loop2,1.2,2
lama,depots,instance-19.pddl,0.985,Feedback_Loop1,1.1,1
lama,ricochet-robots,instance-01.pddl,0.986,Feedback_Loop2,1.2,2
lama,ricochet-robots,instance-02.pddl,0.9866,Feedback_Loop2,1.2,2
lama,ricochet-robots,instance-03.pddl,0.9872,Feedback_Loop2,1.2,2
lama,ricochet-robots,instance-04.pddl,0.0,Feedback_Loop1,1.1,1
lama,ricochet-robots,instance-07.pddl,0.9858,Feedback_Loop2,1.2,2
lama,ricochet-robots,instance-08.pddl,0.9865,Feedback_Loop2,1.2,2
lama,ricochet-robots,instance-09.pddl,0.0,Feedback_Loop1,1.1,1
lama,ricochet-robots,instance-11.pddl,0.0,Feedback_Loop1,1.1,1
lama,ricochet-robots,instance-12.pddl,0.0,Feedback_Loop1,1.1,1
lama,ricochet-robots,instance-13.pddl,0.9841,Feedback_Loop2,1.2,2
lama,ricochet-robots,instance-14.pddl,0.9809,Feedback_Loop1,1.1,1
lama,ricochet-robots,instance-16.pddl,0.0,Feedback_Loop1,1.1,1
lama,ricochet-robots,instance-17.pddl,0.0,Feedback_Loop1,1.1,1
lama,ricochet-robots,instance-18.pddl,0.0,Feedback_Loop1,1.1,1
lama,ricochet-robots,instance-19.pddl,0.0,Feedback_Loop1,1.1,1
lama,snake,instance-01.pddl,1.0,Feedback_Loop1,1.1,1
lama,snake,instance-02.pddl,1.0,Feedback_Loop1,1.1,1
lama,snake,instance-03.pddl,0.0,Feedback_Loop1,1.1,1
lama,snake,instance-04.pddl,0.0,Feedback_Loop1,1.1,1
lama,snake,instance-07.pddl,0.0,Feedback_Loop1,1.1,1
lama,snake,instance-08.pddl,0.0,Feedback_Loop1,1.1,1
lama,snake,instance-09.pddl,0.0,Feedback_Loop1,1.1,1
lama,snake,instance-11.pddl,0.0,Feedback_Loop1,1.1,1
lama,snake,instance-12.pddl,0.0,Feedback_Loop1,1.1,1
lama,snake,instance-13.pddl,0.0,Feedback_Loop1,1.1,1
lama,snake,instance-14.pddl,0.0,Feedback_Loop1,1.1,1
lama,snake,instance-16.pddl,0.0,Feedback_Loop1,1.1,1
lama,snake,instance-17.pddl,0.0,Feedback_Loop1,1.1,1
lama,snake,instance-18.pddl,0.0,Feedback_Loop1,1.1,1
lama,snake,instance-19.pddl,0.0,Feedback_Loop1,1.1,1
lama,visitall,instance-01.pddl,0.9066,Feedback_Loop3,1.3,3
lama,visitall,instance-02.pddl,0.9174,Feedback_Loop3,1.3,3
lama,visitall,instance-03.pddl,0.9189,Feedback_Loop3,1.3,3
lama,visitall,instance-04.pddl,0.9042,Feedback_Loop3,1.3,3
lama,visitall,instance-07.pddl,0.8366,Feedback_Loop3,1.3,3
lama,visitall,instance-08.pddl,0.8559,Feedback_Loop3,1.3,3
lama,visitall,instance-09.pddl,0.8889,Feedback_Loop3,1.3,3
lama,visitall,instance-11.pddl,0.8222,Feedback_Loop3,1.3,3
lama,visitall,instance-12.pddl,0.8183,Feedback_Loop3,1.3,3
lama,visitall,instance-13.pddl,0.8252,Feedback_Loop3,1.3,3
lama,visitall,instance-14.pddl,0.8203,Feedback_Loop3,1.3,3
lama,visitall,instance-16.pddl,0.8224,Feedback_Loop3,1.3,3
lama,visitall,instance-17.pddl,0.8007,Feedback_Loop3,1.3,3
lama,visitall,instance-18.pddl,0.8147,Feedback_Loop3,1.3,3
lama,visitall,instance-19.pddl,0.7944,Feedback_Loop3,1.3,3
decstar,barman,instance-01.pddl,0.0,Feedback_Loop1,2.1,1
decstar,barman,instance-02.pddl,0.0,Feedback_Loop1,2.1,1
decstar,barman,instance-03.pddl,0.972,Feedback_Loop3,2.3,3
decstar,barman,instance-04.pddl,0.9743,Feedback_Loop3,2.3,3
decstar,barman,instance-07.pddl,0.0,Feedback_Loop1,2.1,1
decstar,barman,instance-08.pddl,0.0,Feedback_Loop1,2.1,1
decstar,barman,instance-09.pddl,0.0,Feedback_Loop1,2.1,1
decstar,barman,instance-11.pddl,0.0,Feedback_Loop1,2.1,1
decstar,barman,instance-12.pddl,0.0,Feedback_Loop1,2.1,1
decstar,barman,instance-13.pddl,0.0,Feedback_Loop1,2.1,1
decstar,barman,instance-14.pddl,0.972,Feedback_Loop3,2.3,3
decstar,barman,instance-16.pddl,0.0,Feedback_Loop1,2.1,1
decstar,barman,instance-17.pddl,0.9698,Feedback_Loop3,2.3,3
decstar,barman,instance-18.pddl,0.0,Feedback_Loop1,2.1,1
decstar,barman,instance-19.pddl,0.0,Feedback_Loop1,2.1,1
decstar,depots,instance-01.pddl,0.9332,Feedback_Loop2,2.2,2
decstar,depots,instance-02.pddl,0.9257,Feedback_Loop3,2.3,3
decstar,depots,instance-03.pddl,0.9245,Feedback_Loop2,2.2,2
decstar,depots,instance-04.pddl,0.935,Feedback_Loop1,2.1,1
decstar,depots,instance-07.pddl,0.9327,Feedback_Loop3,2.3,3
decstar,depots,instance-08.pddl,0.9423,Feedback_Loop3,2.3,3
decstar,depots,instance-09.pddl,0.968,Feedback_Loop1,2.1,1
decstar,depots,instance-11.pddl,0.9412,Feedback_Loop2,2.2,2
decstar,depots,instance-12.pddl,0.0,Feedback_Loop1,2.1,1
decstar,depots,instance-13.pddl,0.9297,Feedback_Loop2,2.2,2
decstar,depots,instance-14.pddl,0.9375,Feedback_Loop2,2.2,2
decstar,depots,instance-16.pddl,0.9396,Feedback_Loop3,2.3,3
decstar,depots,instance-17.pddl,0.9043,Feedback_Loop1,2.1,1
decstar,depots,instance-18.pddl,0.9301,Feedback_Loop2,2.2,2
decstar,depots,instance-19.pddl,0.9295,Feedback_Loop1,2.1,1
decstar,ricochet-robots,instance-01.pddl,0.0,Feedback_Loop1,2.1,1
decstar,ricochet-robots,instance-02.pddl,0.9644,Feedback_Loop1,2.1,1
decstar,ricochet-robots,instance-03.pddl,0.9861,Feedback_Loop1,2.1,1
decstar,ricochet-robots,instance-04.pddl,0.0,Feedback_Loop1,2.1,1
decstar,ricochet-robots,instance-07.pddl,0.9749,Feedback_Loop1,2.1,1
decstar,ricochet-robots,instance-08.pddl,0.0,Feedback_Loop1,2.1,1
decstar,ricochet-robots,instance-09.pddl,0.9813,Feedback_Loop1,2.1,1
decstar,ricochet-robots,instance-11.pddl,0.0,Feedback_Loop1,2.1,1
decstar,ricochet-robots,instance-12.pddl,0.0,Feedback_Loop1,2.1,1
decstar,ricochet-robots,instance-13.pddl,0.9774,Feedback_Loop1,2.1,1
decstar,ricochet-robots,instance-14.pddl,0.0,Feedback_Loop1,2.1,1
decstar,ricochet-robots,instance-16.pddl,0.0,Feedback_Loop1,2.1,1
decstar,ricochet-robots,instance-17.pddl,0.0,Feedback_Loop1,2.1,1
decstar,ricochet-robots,instance-18.pddl,0.0,Feedback_Loop1,2.1,1
decstar,ricochet-robots,instance-19.pddl,0.0,Feedback_Loop1,2.1,1
decstar,snake,instance-01.pddl,0.9362,Feedback_Loop3,2.3,3
decstar,snake,instance-02.pddl,0.9759,Feedback_Loop3,2.3,3
decstar,snake,instance-03.pddl,0.9724,Feedback_Loop1,2.1,1
decstar,snake,instance-04.pddl,0.0,Feedback_Loop1,2.1,1
decstar,snake,instance-07.pddl,0.0,Feedback_Loop1,2.1,1
decstar,snake,instance-08.pddl,0.0,Feedback_Loop1,2.1,1
decstar,snake,instance-09.pddl,0.0,Feedback_Loop1,2.1,1
decstar,snake,instance-11.pddl,0.0,Feedback_Loop1,2.1,1
decstar,snake,instance-12.pddl,0.0,Feedback_Loop1,2.1,1
decstar,snake,instance-13.pddl,0.0,Feedback_Loop1,2.1,1
decstar,snake,instance-14.pddl,0.0,Feedback_Loop1,2.1,1
decstar,snake,instance-16.pddl,0.0,Feedback_Loop1,2.1,1
decstar,snake,instance-17.pddl,0.0,Feedback_Loop1,2.1,1
decstar,snake,instance-18.pddl,0.0,Feedback_Loop1,2.1,1
decstar,snake,instance-19.pddl,0.0,Feedback_Loop1,2.1,1
decstar,visitall,instance-01.pddl,0.0,Feedback_Loop2,2.2,2
decstar,visitall,instance-02.pddl,0.0,Feedback_Loop2,2.2,2
decstar,visitall,instance-03.pddl,0.0,Feedback_Loop2,2.2,2
decstar,visitall,instance-04.pddl,0.0,Feedback_Loop2,2.2,2
decstar,visitall,instance-07.pddl,0.0,Feedback_Loop2,2.2,2
decstar,visitall,instance-08.pddl,0.0,Feedback_Loop2,2.2,2
decstar,visitall,instance-09.pddl,0.0,Feedback_Loop2,2.2,2
decstar,visitall,instance-11.pddl,0.0,Feedback_Loop2,2.2,2
decstar,visitall,instance-12.pddl,0.0,Feedback_Loop2,2.2,2
decstar,visitall,instance-13.pddl,0.0,Feedback_Loop2,2.2,2
decstar,visitall,instance-14.pddl,0.0,Feedback_Loop2,2.2,2
decstar,visitall,instance-16.pddl,0.0,Feedback_Loop2,2.2,2
decstar,visitall,instance-17.pddl,0.0,Feedback_Loop2,2.2,2
decstar,visitall,instance-18.pddl,0.0,Feedback_Loop2,2.2,2
decstar,visitall,instance-19.pddl,0.0,Feedback_Loop2,2.2,2
madagascar,barman,instance-01.pddl,0.0,Feedback_Loop2,4.2,2
madagascar,barman,instance-02.pddl,0.4381,Feedback_Loop2,4.2,2
madagascar,barman,instance-03.pddl,0.0,Feedback_Loop2,4.2,2
madagascar,barman,instance-04.pddl,0.5362,Feedback_Loop3,4.3,3
madagascar,barman,instance-07.pddl,0.0,Feedback_Loop2,4.2,2
madagascar,barman,instance-08.pddl,0.0,Feedback_Loop2,4.2,2
madagascar,barman,instance-09.pddl,0.9887,Feedback_Loop3,4.3,3
madagascar,barman,instance-11.pddl,0.8544,Feedback_Loop3,4.3,3
madagascar,barman,instance-12.pddl,0.0,Feedback_Loop2,4.2,2
madagascar,barman,instance-13.pddl,0.0,Feedback_Loop2,4.2,2
madagascar,barman,instance-14.pddl,0.5884,Feedback_Loop2,4.2,2
madagascar,barman,instance-16.pddl,0.3704,Feedback_Loop2,4.2,2
madagascar,barman,instance-17.pddl,0.566,Feedback_Loop2,4.2,2
madagascar,barman,instance-18.pddl,0.0,Feedback_Loop2,4.2,2
madagascar,barman,instance-19.pddl,0.0,Feedback_Loop2,4.2,2
madagascar,depots,instance-01.pddl,0.922,Feedback_Loop3,4.3,3
madagascar,depots,instance-02.pddl,0.9066,Feedback_Loop1,4.1,1
madagascar,depots,instance-03.pddl,0.896,Feedback_Loop2,4.2,2
madagascar,depots,instance-04.pddl,0.9063,Feedback_Loop1,4.1,1
madagascar,depots,instance-07.pddl,0.933,Feedback_Loop2,4.2,2
madagascar,depots,instance-08.pddl,0.9309,Feedback_Loop2,4.2,2
madagascar,depots,instance-09.pddl,0.9365,Feedback_Loop3,4.3,3
madagascar,depots,instance-11.pddl,0.8985,Feedback_Loop3,4.3,3
madagascar,depots,instance-12.pddl,0.9122,Feedback_Loop3,4.3,3
madagascar,depots,instance-13.pddl,0.906,Feedback_Loop2,4.2,2
madagascar,depots,instance-14.pddl,0.9288,Feedback_Loop1,4.1,1
madagascar,depots,instance-16.pddl,0.9085,Feedback_Loop3,4.3,3
madagascar,depots,instance-17.pddl,0.9325,Feedback_Loop1,4.1,1
madagascar,depots,instance-18.pddl,0.9263,Feedback_Loop3,4.3,3
madagascar,depots,instance-19.pddl,0.9127,Feedback_Loop2,4.2,2
madagascar,ricochet-robots,instance-01.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,ricochet-robots,instance-02.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,ricochet-robots,instance-03.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,ricochet-robots,instance-04.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,ricochet-robots,instance-07.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,ricochet-robots,instance-08.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,ricochet-robots,instance-09.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,ricochet-robots,instance-11.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,ricochet-robots,instance-12.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,ricochet-robots,instance-13.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,ricochet-robots,instance-14.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,ricochet-robots,instance-16.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,ricochet-robots,instance-17.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,ricochet-robots,instance-18.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,ricochet-robots,instance-19.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,snake,instance-01.pddl,0.9444,Feedback_Loop1,4.1,1
madagascar,snake,instance-02.pddl,0.6196,Feedback_Loop1,4.1,1
madagascar,snake,instance-03.pddl,0.7953,Feedback_Loop1,4.1,1
madagascar,snake,instance-04.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,snake,instance-07.pddl,0.8656,Feedback_Loop1,4.1,1
madagascar,snake,instance-08.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,snake,instance-09.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,snake,instance-11.pddl,0.7857,Feedback_Loop1,4.1,1
madagascar,snake,instance-12.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,snake,instance-13.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,snake,instance-14.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,snake,instance-16.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,snake,instance-17.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,snake,instance-18.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,snake,instance-19.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,visitall,instance-01.pddl,0.0,Feedback_Loop2,4.2,2
madagascar,visitall,instance-02.pddl,0.0,Feedback_Loop2,4.2,2
madagascar,visitall,instance-03.pddl,0.0,Feedback_Loop2,4.2,2
madagascar,visitall,instance-04.pddl,0.0,Feedback_Loop2,4.2,2
madagascar,visitall,instance-07.pddl,0.0,Feedback_Loop2,4.2,2
madagascar,visitall,instance-08.pddl,0.0,Feedback_Loop2,4.2,2
madagascar,visitall,instance-09.pddl,0.0,Feedback_Loop2,4.2,2
madagascar,visitall,instance-11.pddl,0.0,Feedback_Loop2,4.2,2
madagascar,visitall,instance-12.pddl,0.0,Feedback_Loop2,4.2,2
madagascar,visitall,instance-13.pddl,0.0,Feedback_Loop2,4.2,2
madagascar,visitall,instance-14.pddl,0.0,Feedback_Loop2,4.2,2
madagascar,visitall,instance-16.pddl,0.0,Feedback_Loop2,4.2,2
madagascar,visitall,instance-17.pddl,0.0,Feedback_Loop2,4.2,2
madagascar,visitall,instance-18.pddl,0.0,Feedback_Loop2,4.2,2
madagascar,visitall,instance-19.pddl,0.0,Feedback_Loop2,4.2,2
