Planner,Domain,Instance,IPC Score,Stage,Prompt ID,Iteration
bfws,visitall,instance-03.pddl,1.0,Feedback_Loop1,3.1,1
bfws,visitall,instance-04.pddl,0.9888,Feedback_Loop2,3.2,2
bfws,visitall,instance-07.pddl,0.9826,Feedback_Loop1,3.1,1
bfws,visitall,instance-08.pddl,0.988,Feedback_Loop3,3.3,3
bfws,visitall,instance-09.pddl,0.9884,Feedback_Loop3,3.3,3
bfws,visitall,instance-11.pddl,0.9889,Feedback_Loop3,3.3,3
bfws,visitall,instance-12.pddl,1.0,Feedback_Loop2,3.2,2
bfws,visitall,instance-13.pddl,1.0,Feedback_Loop2,3.2,2
bfws,visitall,instance-14.pddl,1.0,Feedback_Loop2,3.2,2
bfws,visitall,instance-16.pddl,0.9896,Feedback_Loop3,3.3,3
bfws,visitall,instance-17.pddl,1.0,Feedback_Loop3,3.3,3
bfws,visitall,instance-18.pddl,1.0,Feedback_Loop3,3.3,3
bfws,visitall,instance-19.pddl,0.9965,Feedback_Loop2,3.2,2
lama,barman,instance-01.pddl,0.969,Feedback_Loop1,1.1,1
lama,barman,instance-02.pddl,0.9909,Feedback_Loop1,1.1,1
lama,barman,instance-03.pddl,0.9958,Feedback_Loop1,1.1,1
lama,barman,instance-04.pddl,0.996,Feedback_Loop1,1.1,1
lama,barman,instance-07.pddl,0.9591,Feedback_Loop1,1.1,1
lama,barman,instance-08.pddl,0.9639,Feedback_Loop3,1.3,3
lama,barman,instance-09.pddl,0.9872,Feedback_Loop3,1.3,3
lama,barman,instance-11.pddl,0.9861,Feedback_Loop1,1.1,1
lama,barman,instance-12.pddl,1.0,Feedback_Loop2,1.2,2
lama,barman,instance-13.pddl,0.9725,Feedback_Loop1,1.1,1
lama,barman,instance-14.pddl,0.9806,Feedback_Loop1,1.1,1
lama,barman,instance-16.pddl,0.9628,Feedback_Loop3,1.3,3
lama,barman,instance-17.pddl,0.9828,Feedback_Loop2,1.2,2
lama,barman,instance-18.pddl,0.9874,Feedback_Loop2,1.2,2
lama,barman,instance-19.pddl,1.0,Feedback_Loop2,1.2,2
lama,depots,instance-01.pddl,0.9798,Feedback_Loop2,1.2,2
lama,depots,instance-02.pddl,0.9657,Feedback_Loop3,1.3,3
lama,depots,instance-03.pddl,0.97,Feedback_Loop2,1.2,2
lama,depots,instance-04.pddl,0.9864,Feedback_Loop3,1.3,3
lama,depots,instance-07.pddl,0.9717,Feedback_Loop1,1.1,1
lama,depots,instance-08.pddl,0.9845,Feedback_Loop3,1.3,3
lama,depots,instance-09.pddl,0.9873,Feedback_Loop3,1.3,3
lama,depots,instance-11.pddl,0.9937,Feedback_Loop3,1.3,3
lama,depots,instance-12.pddl,0.992,Feedback_Loop1,1.1,1
lama,depots,instance-13.pddl,0.9781,Feedback_Loop1,1.1,1
lama,depots,instance-14.pddl,0.9718,Feedback_Loop2,1.2,2
lama,depots,instance-16.pddl,0.9613,Feedback_Loop1,1.1,1
lama,depots,instance-17.pddl,0.9844,Feedback_Loop3,1.3,3
lama,depots,instance-18.pddl,0.7246,Feedback_Loop1,1.1,1
lama,depots,instance-19.pddl,0.9951,Feedback_Loop1,1.1,1
lama,ricochet-robots,instance-01.pddl,0.994,Feedback_Loop3,1.3,3
lama,ricochet-robots,instance-02.pddl,0.993,Feedback_Loop2,1.2,2
lama,ricochet-robots,instance-03.pddl,0.9945,Feedback_Loop1,1.1,1
lama,ricochet-robots,instance-04.pddl,0.0,Feedback_Loop1,1.1,1
lama,ricochet-robots,instance-07.pddl,0.9969,Feedback_Loop1,1.1,1
lama,ricochet-robots,instance-08.pddl,0.9969,Feedback_Loop1,1.1,1
lama,ricochet-robots,instance-09.pddl,0.0,Feedback_Loop1,1.1,1
lama,ricochet-robots,instance-11.pddl,0.0,Feedback_Loop1,1.1,1
lama,ricochet-robots,instance-12.pddl,0.0,Feedback_Loop1,1.1,1
lama,ricochet-robots,instance-13.pddl,0.9933,Feedback_Loop2,1.2,2
lama,ricochet-robots,instance-14.pddl,0.9932,Feedback_Loop1,1.1,1
lama,ricochet-robots,instance-16.pddl,0.0,Feedback_Loop1,1.1,1
lama,ricochet-robots,instance-17.pddl,0.0,Feedback_Loop1,1.1,1
lama,ricochet-robots,instance-18.pddl,0.0,Feedback_Loop1,1.1,1
lama,ricochet-robots,instance-19.pddl,0.0,Feedback_Loop1,1.1,1
lama,snake,instance-01.pddl,0.9574,Feedback_Loop2,1.2,2
lama,snake,instance-02.pddl,0.9503,Feedback_Loop3,1.3,3
lama,snake,instance-03.pddl,0.0,Feedback_Loop1,1.1,1
lama,snake,instance-04.pddl,0.0,Feedback_Loop1,1.1,1
lama,snake,instance-07.pddl,0.0,Feedback_Loop1,1.1,1
lama,snake,instance-08.pddl,0.0,Feedback_Loop1,1.1,1
lama,snake,instance-09.pddl,0.0,Feedback_Loop1,1.1,1
lama,snake,instance-11.pddl,0.0,Feedback_Loop1,1.1,1
lama,snake,instance-12.pddl,0.0,Feedback_Loop1,1.1,1
lama,snake,instance-13.pddl,0.0,Feedback_Loop1,1.1,1
lama,snake,instance-14.pddl,0.0,Feedback_Loop1,1.1,1
lama,snake,instance-16.pddl,0.0,Feedback_Loop1,1.1,1
lama,snake,instance-17.pddl,0.0,Feedback_Loop1,1.1,1
lama,snake,instance-18.pddl,0.0,Feedback_Loop1,1.1,1
lama,snake,instance-19.pddl,0.0,Feedback_Loop1,1.1,1
lama,visitall,instance-01.pddl,1.0,Feedback_Loop2,1.2,2
lama,visitall,instance-02.pddl,1.0,Feedback_Loop3,1.3,3
lama,visitall,instance-03.pddl,1.0,Feedback_Loop3,1.3,3
lama,visitall,instance-04.pddl,1.0,Feedback_Loop3,1.3,3
lama,visitall,instance-07.pddl,1.0,Feedback_Loop3,1.3,3
lama,visitall,instance-08.pddl,1.0,Feedback_Loop3,1.3,3
lama,visitall,instance-09.pddl,1.0,Feedback_Loop3,1.3,3
lama,visitall,instance-11.pddl,1.0,Feedback_Loop3,1.3,3
lama,visitall,instance-12.pddl,1.0,Feedback_Loop2,1.2,2
lama,visitall,instance-13.pddl,1.0,Feedback_Loop3,1.3,3
lama,visitall,instance-14.pddl,1.0,Feedback_Loop2,1.2,2
lama,visitall,instance-16.pddl,1.0,Feedback_Loop3,1.3,3
lama,visitall,instance-17.pddl,1.0,Feedback_Loop2,1.2,2
lama,visitall,instance-18.pddl,1.0,Feedback_Loop3,1.3,3
lama,visitall,instance-19.pddl,1.0,Feedback_Loop3,1.3,3
decstar,barman,instance-01.pddl,0.0,Feedback_Loop1,2.1,1
decstar,barman,instance-02.pddl,0.0,Feedback_Loop1,2.1,1
decstar,barman,instance-03.pddl,0.972,Feedback_Loop2,2.2,2
decstar,barman,instance-04.pddl,0.9734,Feedback_Loop3,2.3,3
decstar,barman,instance-07.pddl,0.0,Feedback_Loop1,2.1,1
decstar,barman,instance-08.pddl,0.0,Feedback_Loop1,2.1,1
decstar,barman,instance-09.pddl,0.0,Feedback_Loop1,2.1,1
decstar,barman,instance-11.pddl,0.0,Feedback_Loop1,2.1,1
decstar,barman,instance-12.pddl,0.0,Feedback_Loop1,2.1,1
decstar,barman,instance-13.pddl,0.0,Feedback_Loop1,2.1,1
decstar,barman,instance-14.pddl,0.9708,Feedback_Loop1,2.1,1
decstar,barman,instance-16.pddl,0.0,Feedback_Loop1,2.1,1
decstar,barman,instance-17.pddl,0.9874,Feedback_Loop1,2.1,1
decstar,barman,instance-18.pddl,0.0,Feedback_Loop1,2.1,1
decstar,barman,instance-19.pddl,0.0,Feedback_Loop1,2.1,1
decstar,depots,instance-01.pddl,0.9426,Feedback_Loop2,2.2,2
decstar,depots,instance-02.pddl,0.9552,Feedback_Loop3,2.3,3
decstar,depots,instance-03.pddl,0.9612,Feedback_Loop1,2.1,1
decstar,depots,instance-04.pddl,0.9651,Feedback_Loop3,2.3,3
decstar,depots,instance-07.pddl,0.9545,Feedback_Loop3,2.3,3
decstar,depots,instance-08.pddl,0.9659,Feedback_Loop3,2.3,3
decstar,depots,instance-09.pddl,0.9854,Feedback_Loop2,2.2,2
decstar,depots,instance-11.pddl,0.9863,Feedback_Loop3,2.3,3
decstar,depots,instance-12.pddl,0.0,Feedback_Loop1,2.1,1
decstar,depots,instance-13.pddl,0.9604,Feedback_Loop3,2.3,3
decstar,depots,instance-14.pddl,0.9764,Feedback_Loop3,2.3,3
decstar,depots,instance-16.pddl,0.9626,Feedback_Loop3,2.3,3
decstar,depots,instance-17.pddl,0.9691,Feedback_Loop3,2.3,3
decstar,depots,instance-18.pddl,0.9887,Feedback_Loop2,2.2,2
decstar,depots,instance-19.pddl,0.9657,Feedback_Loop2,2.2,2
decstar,ricochet-robots,instance-01.pddl,0.0,Feedback_Loop1,2.1,1
decstar,ricochet-robots,instance-02.pddl,0.9684,Feedback_Loop1,2.1,1
decstar,ricochet-robots,instance-03.pddl,0.9593,Feedback_Loop3,2.3,3
decstar,ricochet-robots,instance-04.pddl,0.0,Feedback_Loop1,2.1,1
decstar,ricochet-robots,instance-07.pddl,0.9709,Feedback_Loop1,2.1,1
decstar,ricochet-robots,instance-08.pddl,0.0,Feedback_Loop1,2.1,1
decstar,ricochet-robots,instance-09.pddl,0.9652,Feedback_Loop2,2.2,2
decstar,ricochet-robots,instance-11.pddl,0.0,Feedback_Loop1,2.1,1
decstar,ricochet-robots,instance-12.pddl,0.0,Feedback_Loop1,2.1,1
decstar,ricochet-robots,instance-13.pddl,0.968,Feedback_Loop2,2.2,2
decstar,ricochet-robots,instance-14.pddl,0.0,Feedback_Loop1,2.1,1
decstar,ricochet-robots,instance-16.pddl,0.0,Feedback_Loop1,2.1,1
decstar,ricochet-robots,instance-17.pddl,0.0,Feedback_Loop1,2.1,1
decstar,ricochet-robots,instance-18.pddl,0.0,Feedback_Loop1,2.1,1
decstar,ricochet-robots,instance-19.pddl,0.0,Feedback_Loop1,2.1,1
decstar,snake,instance-01.pddl,0.949,Feedback_Loop3,2.3,3
decstar,snake,instance-02.pddl,0.9673,Feedback_Loop2,2.2,2
decstar,snake,instance-03.pddl,0.963,Feedback_Loop2,2.2,2
decstar,snake,instance-04.pddl,0.0,Feedback_Loop1,2.1,1
decstar,snake,instance-07.pddl,0.0,Feedback_Loop1,2.1,1
decstar,snake,instance-08.pddl,0.0,Feedback_Loop1,2.1,1
decstar,snake,instance-09.pddl,0.0,Feedback_Loop1,2.1,1
decstar,snake,instance-11.pddl,0.0,Feedback_Loop1,2.1,1
decstar,snake,instance-12.pddl,0.0,Feedback_Loop1,2.1,1
decstar,snake,instance-13.pddl,0.0,Feedback_Loop1,2.1,1
decstar,snake,instance-14.pddl,0.0,Feedback_Loop1,2.1,1
decstar,snake,instance-16.pddl,0.0,Feedback_Loop1,2.1,1
decstar,snake,instance-17.pddl,0.0,Feedback_Loop1,2.1,1
decstar,snake,instance-18.pddl,0.0,Feedback_Loop1,2.1,1
decstar,snake,instance-19.pddl,0.0,Feedback_Loop1,2.1,1
decstar,visitall,instance-01.pddl,0.0,Feedback_Loop1,2.1,1
decstar,visitall,instance-02.pddl,0.0,Feedback_Loop1,2.1,1
decstar,visitall,instance-03.pddl,0.0,Feedback_Loop1,2.1,1
decstar,visitall,instance-04.pddl,0.0,Feedback_Loop1,2.1,1
decstar,visitall,instance-07.pddl,0.0,Feedback_Loop1,2.1,1
decstar,visitall,instance-08.pddl,0.0,Feedback_Loop1,2.1,1
decstar,visitall,instance-09.pddl,0.0,Feedback_Loop1,2.1,1
decstar,visitall,instance-11.pddl,0.0,Feedback_Loop1,2.1,1
decstar,visitall,instance-12.pddl,0.0,Feedback_Loop1,2.1,1
decstar,visitall,instance-13.pddl,0.0,Feedback_Loop1,2.1,1
decstar,visitall,instance-14.pddl,0.0,Feedback_Loop1,2.1,1
decstar,visitall,instance-16.pddl,0.0,Feedback_Loop1,2.1,1
decstar,visitall,instance-17.pddl,0.0,Feedback_Loop1,2.1,1
decstar,visitall,instance-18.pddl,0.0,Feedback_Loop1,2.1,1
decstar,visitall,instance-19.pddl,0.0,Feedback_Loop1,2.1,1
madagascar,barman,instance-01.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,barman,instance-02.pddl,0.4338,Feedback_Loop3,4.3,3
madagascar,barman,instance-03.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,barman,instance-04.pddl,0.5956,Feedback_Loop2,4.2,2
madagascar,barman,instance-07.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,barman,instance-08.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,barman,instance-09.pddl,0.6219,Feedback_Loop3,4.3,3
madagascar,barman,instance-11.pddl,0.8404,Feedback_Loop3,4.3,3
madagascar,barman,instance-12.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,barman,instance-13.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,barman,instance-14.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,barman,instance-16.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,barman,instance-17.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,barman,instance-18.pddl,0.6422,Feedback_Loop1,4.1,1
madagascar,barman,instance-19.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,depots,instance-01.pddl,0.9321,Feedback_Loop1,4.1,1
madagascar,depots,instance-02.pddl,0.923,Feedback_Loop3,4.3,3
madagascar,depots,instance-03.pddl,0.9199,Feedback_Loop1,4.1,1
madagascar,depots,instance-04.pddl,0.9107,Feedback_Loop1,4.1,1
madagascar,depots,instance-07.pddl,0.9182,Feedback_Loop1,4.1,1
madagascar,depots,instance-08.pddl,0.9154,Feedback_Loop3,4.3,3
madagascar,depots,instance-09.pddl,0.9265,Feedback_Loop3,4.3,3
madagascar,depots,instance-11.pddl,0.9136,Feedback_Loop1,4.1,1
madagascar,depots,instance-12.pddl,0.8872,Feedback_Loop3,4.3,3
madagascar,depots,instance-13.pddl,0.9204,Feedback_Loop3,4.3,3
madagascar,depots,instance-14.pddl,0.9321,Feedback_Loop2,4.2,2
madagascar,depots,instance-16.pddl,0.9139,Feedback_Loop2,4.2,2
madagascar,depots,instance-17.pddl,0.9309,Feedback_Loop3,4.3,3
madagascar,depots,instance-18.pddl,0.9363,Feedback_Loop3,4.3,3
madagascar,depots,instance-19.pddl,0.9199,Feedback_Loop1,4.1,1
madagascar,ricochet-robots,instance-01.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,ricochet-robots,instance-02.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,ricochet-robots,instance-03.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,ricochet-robots,instance-04.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,ricochet-robots,instance-07.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,ricochet-robots,instance-08.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,ricochet-robots,instance-09.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,ricochet-robots,instance-11.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,ricochet-robots,instance-12.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,ricochet-robots,instance-13.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,ricochet-robots,instance-14.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,ricochet-robots,instance-16.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,ricochet-robots,instance-17.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,ricochet-robots,instance-18.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,ricochet-robots,instance-19.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,snake,instance-01.pddl,1.0,Feedback_Loop2,4.2,2
madagascar,snake,instance-02.pddl,1.0,Feedback_Loop1,4.1,1
madagascar,snake,instance-03.pddl,0.8391,Feedback_Loop1,4.1,1
madagascar,snake,instance-04.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,snake,instance-07.pddl,0.9225,Feedback_Loop1,4.1,1
madagascar,snake,instance-08.pddl,0.8109,Feedback_Loop2,4.2,2
madagascar,snake,instance-09.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,snake,instance-11.pddl,0.9499,Feedback_Loop3,4.3,3
madagascar,snake,instance-12.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,snake,instance-13.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,snake,instance-14.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,snake,instance-16.pddl,0.7028,Feedback_Loop3,4.3,3
madagascar,snake,instance-17.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,snake,instance-18.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,snake,instance-19.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,visitall,instance-01.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,visitall,instance-02.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,visitall,instance-03.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,visitall,instance-04.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,visitall,instance-07.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,visitall,instance-08.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,visitall,instance-09.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,visitall,instance-11.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,visitall,instance-12.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,visitall,instance-13.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,visitall,instance-14.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,visitall,instance-16.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,visitall,instance-17.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,visitall,instance-18.pddl,0.0,Feedback_Loop1,4.1,1
madagascar,visitall,instance-19.pddl,0.0,Feedback_Loop1,4.1,1
