[2026-05-08T12:22:29Z] Last finished: N/A | Completed: 0/1125 (0.0%) | Est. remaining: calculating...
[2026-05-08T13:31:30Z] Last finished: snake/claude-opus-4-6/instance-01.pddl/bfws | Completed: 134/1125 (11.9%) | Est. remaining: 8h 30m
[2026-05-08T13:32:30Z] Last finished: snake/claude-opus-4-6/instance-02.pddl/bfws | Completed: 135/1125 (12.0%) | Est. remaining: 8h 33m
[2026-05-08T13:33:30Z] Last finished: snake/claude-opus-4-6/instance-03.pddl/bfws | Completed: 136/1125 (12.1%) | Est. remaining: 8h 36m
[2026-05-08T13:34:30Z] Last finished: visitall/gpt-5.4-2026-03-05/instance-16.pddl/decstar | Completed: 137/1125 (12.2%) | Est. remaining: 8h 39m
[2026-05-08T13:35:30Z] Last finished: snake/claude-opus-4-6/instance-04.pddl/bfws | Completed: 139/1125 (12.4%) | Est. remaining: 8h 37m
[2026-05-08T13:36:30Z] Last finished: snake/claude-opus-4-6/instance-04.pddl/bfws | Completed: 139/1125 (12.4%) | Est. remaining: 8h 44m
[2026-05-08T13:37:30Z] Last finished: snake/claude-opus-4-6/instance-07.pddl/bfws | Completed: 141/1125 (12.5%) | Est. remaining: 8h 43m
[2026-05-08T13:38:30Z] Last finished: snake/claude-opus-4-6/instance-07.pddl/bfws | Completed: 141/1125 (12.5%) | Est. remaining: 8h 50m
[2026-05-08T13:39:30Z] Last finished: snake/claude-opus-4-6/instance-07.pddl/bfws | Completed: 141/1125 (12.5%) | Est. remaining: 8h 57m
[2026-05-08T13:40:30Z] Last finished: visitall/gpt-5.4-2026-03-05/instance-17.pddl/decstar | Completed: 142/1125 (12.6%) | Est. remaining: 8h 59m
[2026-05-08T13:41:30Z] Last finished: snake/claude-opus-4-6/instance-08.pddl/bfws | Completed: 144/1125 (12.8%) | Est. remaining: 8h 58m
[2026-05-08T13:42:30Z] Last finished: snake/claude-opus-4-6/instance-08.pddl/bfws | Completed: 144/1125 (12.8%) | Est. remaining: 9h 5m
[2026-05-08T13:43:30Z] Last finished: snake/gpt-5.4-2026-03-05/instance-11.pddl/lama | Completed: 145/1125 (12.9%) | Est. remaining: 9h 7m
[2026-05-08T13:44:30Z] Last finished: snake/gpt-5.4-2026-03-05/instance-11.pddl/lama | Completed: 145/1125 (12.9%) | Est. remaining: 9h 14m
[2026-05-08T13:45:30Z] Last finished: snake/gpt-5.4-2026-03-05/instance-11.pddl/lama | Completed: 145/1125 (12.9%) | Est. remaining: 9h 20m
[2026-05-08T13:46:30Z] Last finished: snake/claude-opus-4-6/instance-09.pddl/bfws | Completed: 147/1125 (13.1%) | Est. remaining: 9h 18m
[2026-05-08T13:47:30Z] Last finished: visitall/gpt-5.4-2026-03-05/instance-18.pddl/madagascar | Completed: 148/1125 (13.2%) | Est. remaining: 9h 21m
[2026-05-08T13:48:30Z] Last finished: visitall/gpt-5.4-2026-03-05/instance-18.pddl/madagascar | Completed: 148/1125 (13.2%) | Est. remaining: 9h 27m
[2026-05-08T13:49:30Z] Last finished: snake/gpt-5.4-2026-03-05/instance-12.pddl/lama | Completed: 149/1125 (13.2%) | Est. remaining: 9h 29m
[2026-05-08T13:50:30Z] Last finished: snake/gpt-5.4-2026-03-05/instance-12.pddl/lama | Completed: 149/1125 (13.2%) | Est. remaining: 9h 36m
[2026-05-08T13:51:30Z] Last finished: snake/gpt-5.4-2026-03-05/instance-12.pddl/lama | Completed: 149/1125 (13.2%) | Est. remaining: 9h 42m
[2026-05-08T13:52:30Z] Last finished: visitall/gpt-5.4-2026-03-05/instance-19.pddl/decstar | Completed: 151/1125 (13.4%) | Est. remaining: 9h 40m
[2026-05-08T13:53:30Z] Last finished: visitall/gpt-5.4-2026-03-05/instance-19.pddl/madagascar | Completed: 152/1125 (13.5%) | Est. remaining: 9h 42m
[2026-05-08T13:54:30Z] Last finished: visitall/gpt-5.4-2026-03-05/instance-19.pddl/madagascar | Completed: 152/1125 (13.5%) | Est. remaining: 9h 48m
[2026-05-08T13:55:30Z] Last finished: snake/gpt-5.4-2026-03-05/instance-13.pddl/lama | Completed: 153/1125 (13.6%) | Est. remaining: 9h 50m
[2026-05-08T13:56:30Z] Last finished: snake/gpt-5.4-2026-03-05/instance-13.pddl/lama | Completed: 153/1125 (13.6%) | Est. remaining: 9h 57m
[2026-05-08T13:57:30Z] Last finished: snake/gpt-5.4-2026-03-05/instance-13.pddl/lama | Completed: 153/1125 (13.6%) | Est. remaining: 10h 3m
[2026-05-08T13:58:30Z] Last finished: visitall/claude-opus-4-6/instance-01.pddl/decstar | Completed: 155/1125 (13.8%) | Est. remaining: 10h 0m
[2026-05-08T13:59:30Z] Last finished: visitall/claude-opus-4-6/instance-01.pddl/madagascar | Completed: 156/1125 (13.9%) | Est. remaining: 10h 2m
[2026-05-08T14:00:30Z] Last finished: visitall/claude-opus-4-6/instance-01.pddl/madagascar | Completed: 156/1125 (13.9%) | Est. remaining: 10h 8m
[2026-05-08T14:01:30Z] Last finished: snake/gpt-5.4-2026-03-05/instance-14.pddl/lama | Completed: 157/1125 (14.0%) | Est. remaining: 10h 10m
[2026-05-08T14:02:30Z] Last finished: snake/gpt-5.4-2026-03-05/instance-14.pddl/lama | Completed: 157/1125 (14.0%) | Est. remaining: 10h 16m
[2026-05-08T14:03:30Z] Last finished: snake/gpt-5.4-2026-03-05/instance-14.pddl/lama | Completed: 157/1125 (14.0%) | Est. remaining: 10h 22m
[2026-05-08T14:04:30Z] Last finished: visitall/claude-opus-4-6/instance-02.pddl/decstar | Completed: 159/1125 (14.1%) | Est. remaining: 10h 19m
[2026-05-08T14:05:30Z] Last finished: visitall/claude-opus-4-6/instance-02.pddl/madagascar | Completed: 160/1125 (14.2%) | Est. remaining: 10h 21m
[2026-05-08T14:06:30Z] Last finished: visitall/claude-opus-4-6/instance-02.pddl/madagascar | Completed: 160/1125 (14.2%) | Est. remaining: 10h 27m
[2026-05-08T14:07:30Z] Last finished: snake/gpt-5.4-2026-03-05/instance-16.pddl/lama | Completed: 161/1125 (14.3%) | Est. remaining: 10h 28m
[2026-05-08T14:08:30Z] Last finished: snake/gpt-5.4-2026-03-05/instance-16.pddl/lama | Completed: 161/1125 (14.3%) | Est. remaining: 10h 34m
[2026-05-08T14:09:30Z] Last finished: snake/gpt-5.4-2026-03-05/instance-16.pddl/lama | Completed: 161/1125 (14.3%) | Est. remaining: 10h 40m
[2026-05-08T14:10:30Z] Last finished: visitall/claude-opus-4-6/instance-03.pddl/decstar | Completed: 163/1125 (14.5%) | Est. remaining: 10h 37m
[2026-05-08T14:11:30Z] Last finished: visitall/claude-opus-4-6/instance-03.pddl/madagascar | Completed: 164/1125 (14.6%) | Est. remaining: 10h 38m
[2026-05-08T14:12:30Z] Last finished: visitall/claude-opus-4-6/instance-03.pddl/madagascar | Completed: 164/1125 (14.6%) | Est. remaining: 10h 44m
[2026-05-08T14:13:30Z] Last finished: snake/gpt-5.4-2026-03-05/instance-17.pddl/lama | Completed: 165/1125 (14.7%) | Est. remaining: 10h 45m
[2026-05-08T14:14:30Z] Last finished: snake/gpt-5.4-2026-03-05/instance-17.pddl/lama | Completed: 165/1125 (14.7%) | Est. remaining: 10h 51m
[2026-05-08T14:15:30Z] Last finished: snake/gpt-5.4-2026-03-05/instance-17.pddl/lama | Completed: 165/1125 (14.7%) | Est. remaining: 10h 57m
[2026-05-08T14:16:30Z] Last finished: visitall/claude-opus-4-6/instance-04.pddl/decstar | Completed: 167/1125 (14.8%) | Est. remaining: 10h 53m
[2026-05-08T14:17:30Z] Last finished: visitall/claude-opus-4-6/instance-04.pddl/madagascar | Completed: 168/1125 (14.9%) | Est. remaining: 10h 55m
[2026-05-08T14:18:30Z] Last finished: visitall/claude-opus-4-6/instance-04.pddl/madagascar | Completed: 168/1125 (14.9%) | Est. remaining: 11h 0m
[2026-05-08T14:19:30Z] Last finished: snake/gpt-5.4-2026-03-05/instance-18.pddl/lama | Completed: 169/1125 (15.0%) | Est. remaining: 11h 1m
[2026-05-08T14:20:30Z] Last finished: snake/gpt-5.4-2026-03-05/instance-18.pddl/lama | Completed: 169/1125 (15.0%) | Est. remaining: 11h 7m
[2026-05-08T14:21:30Z] Last finished: snake/gpt-5.4-2026-03-05/instance-18.pddl/lama | Completed: 169/1125 (15.0%) | Est. remaining: 11h 13m
[2026-05-08T14:22:30Z] Last finished: snake/claude-opus-4-6/instance-17.pddl/bfws | Completed: 171/1125 (15.2%) | Est. remaining: 11h 9m
[2026-05-08T14:23:30Z] Last finished: visitall/claude-opus-4-6/instance-07.pddl/madagascar | Completed: 172/1125 (15.3%) | Est. remaining: 11h 10m
[2026-05-08T14:24:30Z] Last finished: visitall/claude-opus-4-6/instance-07.pddl/madagascar | Completed: 172/1125 (15.3%) | Est. remaining: 11h 15m
[2026-05-08T14:25:30Z] Last finished: snake/claude-opus-4-6/instance-01.pddl/lama | Completed: 174/1125 (15.5%) | Est. remaining: 11h 12m
[2026-05-08T14:26:30Z] Last finished: snake/claude-opus-4-6/instance-01.pddl/lama | Completed: 174/1125 (15.5%) | Est. remaining: 11h 17m
[2026-05-08T14:27:30Z] Last finished: snake/claude-opus-4-6/instance-01.pddl/lama | Completed: 174/1125 (15.5%) | Est. remaining: 11h 23m
[2026-05-08T14:28:30Z] Last finished: snake/claude-opus-4-6/instance-18.pddl/bfws | Completed: 177/1125 (15.7%) | Est. remaining: 11h 14m
[2026-05-08T14:29:30Z] Last finished: visitall/claude-opus-4-6/instance-08.pddl/madagascar | Completed: 178/1125 (15.8%) | Est. remaining: 11h 15m
[2026-05-08T14:30:30Z] Last finished: visitall/claude-opus-4-6/instance-08.pddl/madagascar | Completed: 178/1125 (15.8%) | Est. remaining: 11h 21m
[2026-05-08T14:31:30Z] Last finished: visitall/claude-opus-4-6/instance-08.pddl/madagascar | Completed: 178/1125 (15.8%) | Est. remaining: 11h 26m
[2026-05-08T14:32:30Z] Last finished: visitall/claude-opus-4-6/instance-08.pddl/madagascar | Completed: 178/1125 (15.8%) | Est. remaining: 11h 31m
[2026-05-08T14:33:30Z] Last finished: visitall/claude-opus-4-6/instance-08.pddl/madagascar | Completed: 178/1125 (15.8%) | Est. remaining: 11h 36m
[2026-05-08T14:34:30Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-04.pddl/bfws | Completed: 185/1125 (16.4%) | Est. remaining: 11h 10m
[2026-05-08T14:35:30Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-09.pddl/bfws | Completed: 189/1125 (16.8%) | Est. remaining: 10h 58m
[2026-05-08T14:36:30Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-13.pddl/bfws | Completed: 192/1125 (17.1%) | Est. remaining: 10h 51m
[2026-05-08T14:37:30Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-14.pddl/bfws | Completed: 193/1125 (17.2%) | Est. remaining: 10h 51m
[2026-05-08T14:38:30Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-17.pddl/bfws | Completed: 195/1125 (17.3%) | Est. remaining: 10h 48m
[2026-05-08T14:39:30Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-18.pddl/bfws | Completed: 196/1125 (17.4%) | Est. remaining: 10h 49m
[2026-05-08T14:40:30Z] Last finished: visitall/deepseek-reasoner/instance-08.pddl/bfws | Completed: 205/1125 (18.2%) | Est. remaining: 10h 19m
[2026-05-08T14:41:30Z] Last finished: visitall/deepseek-reasoner/instance-11.pddl/bfws | Completed: 208/1125 (18.5%) | Est. remaining: 10h 12m
[2026-05-08T14:42:30Z] Last finished: visitall/deepseek-reasoner/instance-13.pddl/bfws | Completed: 210/1125 (18.7%) | Est. remaining: 10h 10m
[2026-05-08T14:43:30Z] Last finished: visitall/deepseek-reasoner/instance-16.pddl/bfws | Completed: 212/1125 (18.8%) | Est. remaining: 10h 7m
[2026-05-08T14:44:30Z] Last finished: visitall/deepseek-reasoner/instance-17.pddl/bfws | Completed: 213/1125 (18.9%) | Est. remaining: 10h 8m
[2026-05-08T14:45:30Z] Last finished: visitall/deepseek-reasoner/instance-18.pddl/bfws | Completed: 214/1125 (19.0%) | Est. remaining: 10h 8m
[2026-05-08T14:46:30Z] Last finished: visitall/claude-opus-4-6/instance-12.pddl/decstar | Completed: 217/1125 (19.3%) | Est. remaining: 10h 2m
[2026-05-08T14:47:30Z] Last finished: visitall/claude-opus-4-6/instance-12.pddl/madagascar | Completed: 218/1125 (19.4%) | Est. remaining: 10h 3m
[2026-05-08T14:48:30Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-01.pddl/bfws | Completed: 219/1125 (19.5%) | Est. remaining: 10h 4m
[2026-05-08T14:49:30Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-01.pddl/bfws | Completed: 219/1125 (19.5%) | Est. remaining: 10h 8m
[2026-05-08T14:50:30Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-01.pddl/bfws | Completed: 219/1125 (19.5%) | Est. remaining: 10h 12m
[2026-05-08T14:51:30Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-01.pddl/bfws | Completed: 219/1125 (19.5%) | Est. remaining: 10h 16m
[2026-05-08T14:52:30Z] Last finished: visitall/claude-opus-4-6/instance-13.pddl/decstar | Completed: 223/1125 (19.8%) | Est. remaining: 10h 6m
[2026-05-08T14:53:30Z] Last finished: visitall/claude-opus-4-6/instance-13.pddl/madagascar | Completed: 224/1125 (19.9%) | Est. remaining: 10h 7m
[2026-05-08T14:54:30Z] Last finished: visitall/claude-opus-4-6/instance-13.pddl/madagascar | Completed: 224/1125 (19.9%) | Est. remaining: 10h 11m
[2026-05-08T14:55:30Z] Last finished: visitall/claude-opus-4-6/instance-13.pddl/madagascar | Completed: 224/1125 (19.9%) | Est. remaining: 10h 15m
[2026-05-08T14:56:30Z] Last finished: visitall/claude-opus-4-6/instance-13.pddl/madagascar | Completed: 224/1125 (19.9%) | Est. remaining: 10h 19m
[2026-05-08T14:57:30Z] Last finished: visitall/claude-opus-4-6/instance-13.pddl/madagascar | Completed: 224/1125 (19.9%) | Est. remaining: 10h 23m
[2026-05-08T14:58:30Z] Last finished: visitall/claude-opus-4-6/instance-14.pddl/decstar | Completed: 227/1125 (20.2%) | Est. remaining: 10h 17m
[2026-05-08T14:59:30Z] Last finished: visitall/claude-opus-4-6/instance-14.pddl/madagascar | Completed: 228/1125 (20.3%) | Est. remaining: 10h 17m
[2026-05-08T15:00:30Z] Last finished: visitall/claude-opus-4-6/instance-14.pddl/madagascar | Completed: 228/1125 (20.3%) | Est. remaining: 10h 21m
[2026-05-08T15:01:30Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-07.pddl/bfws | Completed: 229/1125 (20.4%) | Est. remaining: 10h 22m
[2026-05-08T15:02:30Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-09.pddl/bfws | Completed: 231/1125 (20.5%) | Est. remaining: 10h 19m
[2026-05-08T15:03:30Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-09.pddl/bfws | Completed: 231/1125 (20.5%) | Est. remaining: 10h 23m
[2026-05-08T15:04:30Z] Last finished: visitall/claude-opus-4-6/instance-16.pddl/decstar | Completed: 233/1125 (20.7%) | Est. remaining: 10h 20m
[2026-05-08T15:05:30Z] Last finished: visitall/claude-opus-4-6/instance-16.pddl/madagascar | Completed: 234/1125 (20.8%) | Est. remaining: 10h 20m
[2026-05-08T15:06:30Z] Last finished: visitall/claude-opus-4-6/instance-16.pddl/madagascar | Completed: 234/1125 (20.8%) | Est. remaining: 10h 24m
[2026-05-08T15:07:30Z] Last finished: visitall/claude-opus-4-6/instance-16.pddl/madagascar | Completed: 234/1125 (20.8%) | Est. remaining: 10h 28m
[2026-05-08T15:08:30Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-11.pddl/bfws | Completed: 235/1125 (20.9%) | Est. remaining: 10h 28m
[2026-05-08T15:09:30Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-11.pddl/bfws | Completed: 235/1125 (20.9%) | Est. remaining: 10h 32m
[2026-05-08T15:10:30Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-12.pddl/bfws | Completed: 238/1125 (21.2%) | Est. remaining: 10h 26m
[2026-05-08T15:11:30Z] Last finished: visitall/claude-opus-4-6/instance-17.pddl/madagascar | Completed: 239/1125 (21.2%) | Est. remaining: 10h 26m
